	test_statistic	p	-log2(p)	FDR_corrected_p
PCDH15_mutation_status	2.0326745095576812e-05	0.9964027343499061	0.00519911422828681	0.9999976776816369
PCDH17_mutation_status	6.698434000064684e-06	0.9979349707007275	0.0029822878461294323	0.9999976776816369
PCDH18_mutation_status	4.5244679759019177e-05	0.9946331365464056	0.007763599062566218	0.9999976776816369
PCDH19_mutation_status	0.00038410982089790384	0.9843634850265657	0.022736952885846498	0.9999976776816369
PCDH20_mutation_status	9.946165694498301e-05	0.9920427920617269	0.01152574185210148	0.9999976776816369
PCDH7_mutation_status	0.0002453665840593071	0.9875023024610583	0.018143982917572687	0.9999976776816369
PCDH8_mutation_status	0.0012903513573243714	0.9713449835395418	0.0419443196873713	0.9999976776816369
PCDH9_mutation_status	0.0006238663376802068	0.9800730568038061	0.02903879998591297	0.9999976776816369
PCDHA10_mutation_status	0.0004425077864468221	0.9832170426405351	0.024418171935240183	0.9999976776816369
PCDHA11_mutation_status	1.8017703952188116e-06	0.9989289995471706	0.0015459550492177847	0.9999976776816369
PCDHA12_mutation_status	0.0003856911769210083	0.9843313349408649	0.02278407321017343	0.9999976776816369
PCDHA13_mutation_status	0.00023288663739801693	0.9878242565139921	0.017673699644597647	0.9999976776816369
PCDHA1_mutation_status	0.0005317391152571514	0.9816028360530855	0.026788677636940185	0.9999976776816369
PCDHA2_mutation_status	0.0015114776601862483	0.9689878743842484	0.04544948257535134	0.9999976776816369
PCDHA3_mutation_status	0.00047745976925896703	0.982566929165146	0.025372412619471013	0.9999976776816369
PCDHA4_mutation_status	0.0003931545078807149	0.9841804824520701	0.02300518860911903	0.9999976776816369
PCDHA5_mutation_status	3.898664102883397e-05	0.995018098355553	0.007205327853847333	0.9999976776816369
PCDHA6_mutation_status	0.0003868054061912104	0.9843087214513899	0.02281721727733617	0.9999976776816369
PCDHA7_mutation_status	0.001308736134749178	0.9711416572586952	0.042246342684050024	0.9999976776816369
PCDHA8_mutation_status	0.0029099447283002585	0.9569798576060455	0.06343953552369598	0.9999976776816369
PCDHA9_mutation_status	0.0008872838099474368	0.9762366797927874	0.03469713627089265	0.9999976776816369
PCDHB10_mutation_status	2.3005012162623133e-05	0.9961730778292905	0.005531673042703659	0.9999976776816369
PCDHB11_mutation_status	0.00045946062567404043	0.9828986279481309	0.02488546417909522	0.9999976776816369
PCDHB12_mutation_status	0.000515583969400555	0.9818844115244192	0.026374895943766498	0.9999976776816369
PCDHB14_mutation_status	0.00014727326063704085	0.9903174142304707	0.014037086320643297	0.9999976776816369
PCDHB2_mutation_status	6.019270348640793e-05	0.9938097579737345	0.008958387461804248	0.9999976776816369
PCDHB3_mutation_status	0.0018321277446758522	0.9658582844603368	0.05011656970280035	0.9999976776816369
PCDHB5_mutation_status	0.0008046095938460376	0.9773705276145789	0.03302249378688554	0.9999976776816369
PCDHB6_mutation_status	0.00023002016954899255	0.9878994148536848	0.017563936760668232	0.9999976776816369
PCDHB7_mutation_status	1.022048369987876e-05	0.997449207997539	0.0036847164453582197	0.9999976776816369
PCDHB8_mutation_status	0.00015075943080849872	0.9902034898266941	0.014203061011654387	0.9999976776816369
PCDHGA12_mutation_status	0.0005500440169744635	0.9812889149874005	0.027250131885057077	0.9999976776816369
PCDHGA2_mutation_status	9.82506954410374e-06	0.9974990375748554	0.003612645518948564	0.9999976776816369
PCDHGA3_mutation_status	5.0980984789450395e-05	0.9943030752681414	0.008242425654272674	0.9999976776816369
PCDHGA6_mutation_status	0.00017147494760045532	0.9895521244883065	0.015152391899378184	0.9999976776816369
PCDHGA8_mutation_status	8.702316014819517e-06	0.9976462688407577	0.003399718854526045	0.9999976776816369
PCDHGB3_mutation_status	0.0005898421719319747	0.9806239485500943	0.028228099700065488	0.9999976776816369
PCDHGB6_mutation_status	0.00016664754177997697	0.9897002316983369	0.014936478514547193	0.9999976776816369
PCLO_mutation_status	0.00016065028137292962	0.9898872521524971	0.01466388285028326	0.9999976776816369
PCNT_mutation_status	0.00040434531021510894	0.983956947675831	0.02333290201936821	0.9999976776816369
PCNXL2_mutation_status	0.0006540393874550002	0.97959696971709	0.029739783807938167	0.9999976776816369
PCNX_mutation_status	0.0002905922793262027	0.986399306180013	0.01975630991851471	0.9999976776816369
PDCD11_mutation_status	0.0004757307663124435	0.9825985175647699	0.025326032374421617	0.9999976776816369
PDE1C_mutation_status	0.00021994130862242877	0.9881674719084816	0.017172528363924713	0.9999976776816369
PDE3A_mutation_status	0.00029325597790151657	0.986337119426101	0.019847266338584857	0.9999976776816369
PDE4DIP_mutation_status	3.007146700636319e-05	0.9956246258920254	0.006326180344903794	0.9999976776816369
PDZD2_mutation_status	5.561095398164961e-06	0.9981184323759567	0.002717085272507201	0.9999976776816369
PDZRN3_mutation_status	4.1941548540131134e-05	0.994832752589939	0.0074740891205999456	0.9999976776816369
PDZRN4_mutation_status	0.00032410178292680567	0.9856365980924101	0.020872268535811835	0.9999976776816369
PEG3_mutation_status	6.682920071872932e-05	0.9934774358708357	0.009440893921649504	0.9999976776816369
PGM5_mutation_status	0.0006729833783853357	0.9793036614234871	0.030171816364432214	0.9999976776816369
PGR_mutation_status	0.00012275481161862288	0.9911600371813838	0.012810074602661271	0.9999976776816369
PHF3_mutation_status	0.0003906848882037583	0.984230239777894	0.022932251953756765	0.9999976776816369
PIK3CA_mutation_status	4.977064033731548e-06	0.9982199741250155	0.0025703228023170937	0.9999976776816369
PIK3CG_mutation_status	0.00018407741615720388	0.9891750227451671	0.015702283603330414	0.9999976776816369
PITPNM3_mutation_status	0.0013898079546454767	0.9702616499189622	0.0435542443521238	0.9999976776816369
PKD1L1_mutation_status	0.00041657712037571564	0.9837161303880835	0.023686035791844414	0.9999976776816369
PKD1L2_mutation_status	6.297503709684661e-07	0.9993668243105928	0.0009137687457350764	0.9999976776816369
PKD1_mutation_status	5.1872932882126014e-05	0.994253456367117	0.008314422543793581	0.9999976776816369
PKDREJ_mutation_status	5.339187075866528e-05	0.9941699300449656	0.008435627123910633	0.9999976776816369
PKHD1L1_mutation_status	5.180414023454803e-05	0.9942572680300694	0.00830889170388261	0.9999976776816369
PKHD1_mutation_status	1.146369765345537e-06	0.9991457158668281	0.0012329982228652708	0.9999976776816369
PLCB1_mutation_status	0.001085444371896258	0.973717583963981	0.03842469968004124	0.9999976776816369
PLCE1_mutation_status	0.00018364570921459655	0.9891877230391811	0.015683760558220367	0.9999976776816369
PLCG1_mutation_status	5.689262934569364e-07	0.9993981780506263	0.0008685069113424264	0.9999976776816369
PLCH1_mutation_status	3.7873021818407874e-05	0.9950897647561726	0.007101421163427735	0.9999976776816369
PLCL1_mutation_status	4.0314398418668825e-05	0.994933976089796	0.007327303430311562	0.9999976776816369
PLD1_mutation_status	0.0001542903344233062	0.9900894386599245	0.014369239510321102	0.9999976776816369
PLEC_mutation_status	1.6547776557376186e-05	0.9967542976665948	0.004690174239457019	0.9999976776816369
PLEKHA6_mutation_status	0.0001387204175101292	0.9906027622577903	0.013621451009665123	0.9999976776816369
PLXNA1_mutation_status	0.00012291695117030033	0.9911542012555952	0.012818569180393712	0.9999976776816369
PLXNA3_mutation_status	0.0006603650157460288	0.9794985634455482	0.029884718281690877	0.9999976776816369
PLXNA4_mutation_status	0.0004228144103432802	0.983594693516828	0.02386414325715694	0.9999976776816369
PLXNB1_mutation_status	0.00029710399180448647	0.9862477803504723	0.019977946687471073	0.9999976776816369
PLXNB2_mutation_status	9.22732738304663e-05	0.9923357202675152	0.011099808926229514	0.9999976776816369
PLXNC1_mutation_status	3.126989208082114e-05	0.9955382935906701	0.0064512843048993365	0.9999976776816369
PLXND1_mutation_status	8.427595461250654e-05	0.9926753681398127	0.010606100544794331	0.9999976776816369
PML_mutation_status	0.0002474505408231741	0.9874493460753593	0.018221351814280928	0.9999976776816369
PNPLA7_mutation_status	0.0008748743076040918	0.9764033923685727	0.034450787329935596	0.9999976776816369
POGZ_mutation_status	1.2125683865377648e-07	0.99972216102163	0.0004008926106359508	0.9999976776816369
POLE_mutation_status	0.0024825618275418847	0.9602615947786145	0.05850061605435797	0.9999976776816369
POLQ_mutation_status	3.702971681869829e-05	0.9951447390475066	0.00702172086946493	0.9999976776816369
POLR3A_mutation_status	2.0343716205603977e-05	0.9964012329673791	0.0052012880869920924	0.9999976776816369
POP1_mutation_status	3.28769582921609e-05	0.9954250800736034	0.006615358222049503	0.9999976776816369
POSTN_mutation_status	0.0006838500468309044	0.9791372763432059	0.03041695312209302	0.9999976776816369
PPL_mutation_status	9.94895411697549e-05	0.9920416767692845	0.011527363785946603	0.9999976776816369
PPP1R26_mutation_status	0.00010549007540819479	0.9918052024806295	0.01187130190811155	0.9999976776816369
PPP1R3A_mutation_status	6.228896608109743e-05	0.9937028924039739	0.009113530552495664	0.9999976776816369
PRDM16_mutation_status	0.0003373271146726215	0.9853465032856507	0.02129694832310071	0.9999976776816369
PRDM2_mutation_status	3.720399491146547e-06	0.9984610143145752	0.002221997266254561	0.9999976776816369
PRDM9_mutation_status	0.000873430839304476	0.9764228609323173	0.03442202163680633	0.9999976776816369
PREX2_mutation_status	0.0003462138685922408	0.9851547596742768	0.02157771704253688	0.9999976776816369
PRKDC_mutation_status	0.00031900886617587096	0.9857498856909768	0.020706456851324093	0.9999976776816369
PRR12_mutation_status	4.32469629774984e-05	0.9947529556090706	0.0075898144277973135	0.9999976776816369
PRRC2A_mutation_status	5.267045758603929e-06	0.9981688529319269	0.002644208501104617	0.9999976776816369
PRRC2B_mutation_status	0.0002680140783783107	0.9869383071773149	0.01896818924426581	0.9999976776816369
PRUNE2_mutation_status	2.6995531736779544e-07	0.999585441346457	0.0005982057178715964	0.9999976776816369
PSME4_mutation_status	1.4723721071557198e-06	0.999031836410693	0.0013974413942098754	0.9999976776816369
PTCH1_mutation_status	0.0007964306652946244	0.9774858060141369	0.03285234156373155	0.9999976776816369
PTCHD2_mutation_status	2.5127990669981536e-05	0.9960003948056658	0.005781780722456599	0.9999976776816369
PTCHD3_mutation_status	8.365427061496908e-06	0.997692277871714	0.0033331867856519213	0.9999976776816369
PTEN_mutation_status	0.00034788510637215786	0.9851189766073427	0.02163011996733727	0.9999976776816369
PTPN13_mutation_status	0.00031277187217580656	0.9858898617934215	0.020501609257399328	0.9999976776816369
PTPN14_mutation_status	0.0009007021278427831	0.9760577222441778	0.03496162626621561	0.9999976776816369
PTPN23_mutation_status	8.042422355817112e-05	0.9928447027765338	0.010360020694160742	0.9999976776816369
PTPRB_mutation_status	7.469372567374075e-05	0.9931043260863515	0.009982813365812188	0.9999976776816369
PTPRC_mutation_status	0.0004155264097529592	0.9837366764809394	0.023655903687866603	0.9999976776816369
PTPRD_mutation_status	0.000350760271269915	0.9850576167287849	0.021719983579394135	0.9999976776816369
PTPRF_mutation_status	0.0002605730152742958	0.9871208879933794	0.018701319396296524	0.9999976776816369
PTPRG_mutation_status	0.00016790201569492045	0.9896615397223917	0.01499288126277787	0.9999976776816369
PTPRJ_mutation_status	0.004103255826351638	0.9489251103982829	0.07563386129776906	0.9999976776816369
PTPRK_mutation_status	3.921537336461475e-05	0.9950035056562901	0.007226486232045472	0.9999976776816369
PTPRM_mutation_status	0.0007223160258908292	0.9785586855375532	0.03126972099471115	0.9999976776816369
PTPRN2_mutation_status	0.0002936293418383446	0.9863284254766767	0.019859982855840178	0.9999976776816369
PTPRS_mutation_status	0.00030041963181531953	0.9861712644502925	0.020089879402869475	0.9999976776816369
PTPRT_mutation_status	0.00017050298901959116	0.9895817753341498	0.015109163769878411	0.9999976776816369
PTPRU_mutation_status	0.0007711075393710857	0.9778465318878694	0.03232003569943377	0.9999976776816369
PTPRZ1_mutation_status	1.9357135544769244e-05	0.9964895789837933	0.005073377055356882	0.9999976776816369
PXDNL_mutation_status	8.011850515238677e-05	0.9928583151575252	0.010340240783092544	0.9999976776816369
PXDN_mutation_status	8.919894132520117e-05	0.9924644760404038	0.010912631077659824	0.9999976776816369
PZP_mutation_status	2.2697491000576842e-05	0.9961987420199468	0.005494505682453473	0.9999976776816369
QKI_mutation_status	0.0004483809728415007	0.9831060503686087	0.02458104242282655	0.9999976776816369
RAB3GAP2_mutation_status	2.789935570563984e-07	0.9995785586656868	0.0006081394795991723	0.9999976776816369
RAI1_mutation_status	0.00013693778508412006	0.9906633345134863	0.013533237424344388	0.9999976776816369
RALGAPA2_mutation_status	0.00018435594065575596	0.9891668367964032	0.015714222720556115	0.9999976776816369
RANBP2_mutation_status	3.7015555553730824e-05	0.9951456675229194	0.007020374827832677	0.9999976776816369
RASA1_mutation_status	2.569949558693978e-05	0.9959551678803032	0.005847292887656179	0.9999976776816369
RELN_mutation_status	1.921724859652981e-05	0.9965022861668011	0.005054980000928433	0.9999976776816369
RERE_mutation_status	1.690799484258012e-05	0.9967191612105388	0.004741031391014213	0.9999976776816369
REV3L_mutation_status	0.00030943158066679474	0.9859654018376636	0.020391072496126948	0.9999976776816369
RGS12_mutation_status	7.334227565073907e-06	0.9978391893030145	0.003120763782300182	0.9999976776816369
RGS22_mutation_status	0.0010304975826709935	0.9743912155083648	0.037426968005643685	0.9999976776816369
RHOBTB2_mutation_status	0.0006937952299219978	0.9789861561857999	0.03063963602193383	0.9999976776816369
RICTOR_mutation_status	0.0003944610619440401	0.9841542215320316	0.02304368460173081	0.9999976776816369
RIF1_mutation_status	4.835085130851118e-05	0.994451972254773	0.008026398099863094	0.9999976776816369
RIMS1_mutation_status	0.00014967489116729936	0.9902387889410974	0.014151632239557656	0.9999976776816369
RIMS2_mutation_status	2.8333796967311154e-05	0.9957529204132187	0.0061402890556318595	0.9999976776816369
RNF17_mutation_status	0.0021660506610442984	0.9628791762470834	0.05457331734320989	0.9999976776816369
RNF213_mutation_status	8.917772059239443e-05	0.992465372430518	0.010911328041611953	0.9999976776816369
RNF43_mutation_status	2.8754889624124113e-06	0.9986470065136591	0.0019532786779361943	0.9999976776816369
ROBO1_mutation_status	0.0003752697916541017	0.9845444415354893	0.02247176520972033	0.9999976776816369
ROBO2_mutation_status	0.0006416639464052371	0.9797908783911486	0.029454234335297348	0.9999976776816369
ROS1_mutation_status	4.7816183676032186e-05	0.9944827323079032	0.007981773833405141	0.9999976776816369
RP1L1_mutation_status	0.0008137486347420616	0.9772424083682103	0.0332116227936985	0.9999976776816369
RP1_mutation_status	0.00016666655670864492	0.9896996441322335	0.014937335015261188	0.9999976776816369
RPL22_mutation_status	2.346604128367385e-05	0.9961349218625776	0.005586932996458171	0.9999976776816369
RPTOR_mutation_status	0.00011296308560195006	0.9915199159192054	0.01228634380559889	0.9999976776816369
RREB1_mutation_status	8.471559969362876e-12	0.9999976776816369	3.3504010760984534e-06	0.9999976776816369
RTTN_mutation_status	4.1666043800365746e-07	0.9994849716159704	0.000743220301764839	0.9999976776816369
RUSC1_mutation_status	0.00036208809245707975	0.9848182800904826	0.02207055366702086	0.9999976776816369
RXFP3_mutation_status	6.790316815242283e-06	0.9979208559066933	0.003002693471711272	0.9999976776816369
RYR1_mutation_status	0.00023911296570910333	0.9876625809197085	0.017909842527664876	0.9999976776816369
RYR2_mutation_status	0.00022778712901694634	0.9879582899864712	0.017477960061111766	0.9999976776816369
RYR3_mutation_status	0.0002758374193573156	0.9867490600276674	0.019244855072575003	0.9999976776816369
SACS_mutation_status	0.00018286689728989392	0.989210672561437	0.015650289886161125	0.9999976776816369
SALL1_mutation_status	0.0002510557115897767	0.9873582574150386	0.018354441395652628	0.9999976776816369
SALL3_mutation_status	0.00016303332031138536	0.9898125275432371	0.01477279312482949	0.9999976776816369
SALL4_mutation_status	0.00012733389372116693	0.9909966765115941	0.01304787580888017	0.9999976776816369
SAMD9L_mutation_status	0.0022078864317369384	0.9625226704051045	0.05510757383313994	0.9999976776816369
SAMD9_mutation_status	4.5854292030202216e-06	0.9982914420017016	0.002467036289163089	0.9999976776816369
SBF1_mutation_status	2.851553004470089e-05	0.9957393219208154	0.00615999134433491	0.9999976776816369
SCAF4_mutation_status	2.9850628835460605e-05	0.9956407212240138	0.00630285783223585	0.9999976776816369
SCN10A_mutation_status	0.001156841571849963	0.9728672835413076	0.03968508580710705	0.9999976776816369
SCN11A_mutation_status	3.6995393331203986e-05	0.995146989754268	0.007018457947315185	0.9999976776816369
SCN1A_mutation_status	1.8227793334136526e-05	0.9965935204187781	0.004922900847940963	0.9999976776816369
SCN2A_mutation_status	6.80055979615392e-06	0.9979192883392054	0.0030049597071586443	0.9999976776816369
SCN3A_mutation_status	0.0007612317305215462	0.9779888159179515	0.03211012798384867	0.9999976776816369
SCN4A_mutation_status	7.417031967437154e-07	0.9993128444109698	0.0009916967246217474	0.9999976776816369
SCN5A_mutation_status	9.882547564416914e-05	0.9920682801772748	0.011488675804319065	0.9999976776816369
SCN9A_mutation_status	0.0002221072475746957	0.9881093567273338	0.01725737729040269	0.9999976776816369
SCRIB_mutation_status	9.618789029838784e-06	0.9975254310175136	0.0035744728654932786	0.9999976776816369
SDK1_mutation_status	0.0010814210740157364	0.9737663206733481	0.03835249142326393	0.9999976776816369
SDK2_mutation_status	5.788811257998423e-05	0.9939294146944753	0.008784694494231911	0.9999976776816369
SEC16A_mutation_status	4.376324456110224e-08	0.9998330852122066	0.0002408272359732496	0.9999976776816369
SEMA5A_mutation_status	0.00035232149569074393	0.9850244034758052	0.02176862784382443	0.9999976776816369
SEMA5B_mutation_status	0.00022414976315446157	0.9880548122730186	0.017337017448849953	0.9999976776816369
SEMA6D_mutation_status	0.0013727430277145185	0.9704447027623231	0.04328208630023138	0.9999976776816369
SETBP1_mutation_status	1.2675018535782082e-05	0.9971593780042352	0.0041039829620248824	0.9999976776816369
SETD1A_mutation_status	0.000882918177206673	0.9762951950317146	0.03461066429455213	0.9999976776816369
SETX_mutation_status	0.00010420878140358195	0.991855120240252	0.011798692597485153	0.9999976776816369
SFMBT2_mutation_status	8.298076249736715e-05	0.9927318686757436	0.010523988380090247	0.9999976776816369
SGK223_mutation_status	2.3910015215799645e-05	0.9960985301323055	0.005639639840373577	0.9999976776816369
SHANK1_mutation_status	0.00011959347916482028	0.991274603822106	0.012643325373015508	0.9999976776816369
SHANK2_mutation_status	9.089019569594256e-05	0.9923933750791133	0.011015990624785312	0.9999976776816369
SIGLEC1_mutation_status	5.067131674157888e-06	0.9982039402113553	0.0025934962852212405	0.9999976776816369
SIPA1L1_mutation_status	0.001313955618342078	0.9710841934463563	0.042331711496421585	0.9999976776816369
SIPA1L2_mutation_status	0.00023083235300530895	0.9878780722032978	0.017595105185327038	0.9999976776816369
SIPA1L3_mutation_status	3.870357117805498e-05	0.9950362170879753	0.007179057409658232	0.9999976776816369
SI_mutation_status	0.0014245330922245242	0.9698926014686096	0.04410309182155796	0.9999976776816369
SLC12A5_mutation_status	0.00021329152639339098	0.988347706256359	0.016909415584955092	0.9999976776816369
SLC12A7_mutation_status	7.219154358231357e-05	0.9932208069712559	0.009813610054223447	0.9999976776816369
SLC32A1_mutation_status	0.00093797940329513	0.9755674484637894	0.03568647402606149	0.9999976776816369
SLC45A4_mutation_status	1.159442167684142e-06	0.9991408588453613	0.0012400114319538252	0.9999976776816369
SLC9C2_mutation_status	0.0003912709245946565	0.9842184182483138	0.02294958018025817	0.9999976776816369
SLCO6A1_mutation_status	4.3458659471544596e-05	0.9947401291727664	0.007608416790570146	0.9999976776816369
SLIT2_mutation_status	0.00038961137592701824	0.9842519177023467	0.022900476573942438	0.9999976776816369
SLITRK1_mutation_status	0.0007386577589899134	0.9783175561529809	0.03162526332455746	0.9999976776816369
SLITRK2_mutation_status	0.0009836891462652114	0.9749793951513388	0.036556365078543804	0.9999976776816369
SLITRK5_mutation_status	0.0005759138316298745	0.9808540406909918	0.027889627594883774	0.9999976776816369
SLX4_mutation_status	0.001723151774612606	0.9668886326329204	0.04857836692348569	0.9999976776816369
SMAD4_mutation_status	0.001446477807376627	0.9696616987481755	0.04444659569895335	0.9999976776816369
SMARCA2_mutation_status	0.000668923225754404	0.9793661730904479	0.03007972808047183	0.9999976776816369
SMARCA4_mutation_status	7.572305778457578e-05	0.9930569762320275	0.010051600729611107	0.9999976776816369
SMG1_mutation_status	3.106720681379154e-05	0.9955527768983715	0.006430295816219431	0.9999976776816369
SND1_mutation_status	0.00021512303636304726	0.9882977883093155	0.0169822828490795	0.9999976776816369
SNRPN_mutation_status	4.3371600354735525e-05	0.9947454001895311	0.007600772131049336	0.9999976776816369
SOGA2_mutation_status	4.577911484826184e-05	0.9946015330924898	0.007809439954984868	0.9999976776816369
SOGA3_mutation_status	2.684188173252412e-05	0.9958662462884895	0.005976106383394582	0.9999976776816369
SON_mutation_status	0.0008499612076261027	0.9767416931903492	0.03395101398857437	0.9999976776816369
SORBS2_mutation_status	0.0014325212106734216	0.9698083455270373	0.04422842622358156	0.9999976776816369
SORCS1_mutation_status	2.7073292458160716e-05	0.9958484656157846	0.006001865181261054	0.9999976776816369
SORCS3_mutation_status	0.0009706739108100872	0.97514541678671	0.036310720708355136	0.9999976776816369
SORL1_mutation_status	0.0007858113206595757	0.9776363685718086	0.03263013974069525	0.9999976776816369
SOX7_mutation_status	0.0004899514429250535	0.9823403895517389	0.025705077244578014	0.9999976776816369
SPAG17_mutation_status	0.0006720002479171722	0.9793187807247167	0.030149543015126477	0.9999976776816369
SPATA31A6_mutation_status	0.0005841764791668512	0.9807172126241951	0.02809089601519589	0.9999976776816369
SPATA31D1_mutation_status	0.0005212342170627405	0.9817854354359725	0.026520330078033567	0.9999976776816369
SPECC1_mutation_status	0.00154237619384045	0.9686726550816095	0.04591887886206493	0.9999976776816369
SPEF2_mutation_status	0.0003329792112678147	0.9854412355239288	0.021158252787513473	0.9999976776816369
SPEG_mutation_status	0.0003468905228880668	0.9851402613643065	0.02159894903030762	0.9999976776816369
SPEN_mutation_status	0.00022120867134054647	0.9881334322330857	0.01722222613088838	0.9999976776816369
SPHKAP_mutation_status	0.0014588766806529437	0.9695320126974128	0.04463955983810298	0.9999976776816369
SPTA1_mutation_status	7.461913706627375e-05	0.9931077698453724	0.009977810582804551	0.9999976776816369
SPTAN1_mutation_status	0.0002603814431155178	0.9871256227866614	0.018694399426829395	0.9999976776816369
SPTBN1_mutation_status	0.0010266679205999758	0.9744388287483201	0.03735647300749827	0.9999976776816369
SPTBN2_mutation_status	0.0005451786531189751	0.981371837286572	0.02712822432693587	0.9999976776816369
SPTBN4_mutation_status	5.044260311832992e-06	0.998207998199782	0.002587631323520103	0.9999976776816369
SPTBN5_mutation_status	0.00021367623768002181	0.9883372031893928	0.01692474703465057	0.9999976776816369
SPTB_mutation_status	0.00035081008638712424	0.9850565558288255	0.02172153735240047	0.9999976776816369
SRCAP_mutation_status	0.0009741148644176483	0.9751014163812336	0.036375819305834216	0.9999976776816369
SRRM2_mutation_status	5.548524101941596e-05	0.9940567392607889	0.00859989389057614	0.9999976776816369
SSPO_mutation_status	0.002861527435453308	0.9573389113523377	0.06289834554670526	0.9999976776816369
ST6GAL2_mutation_status	4.614563801080598e-05	0.9945799655264821	0.007840724602007932	0.9999976776816369
STAB1_mutation_status	0.00046199298049341404	0.9828515721387638	0.02495453417876131	0.9999976776816369
STAB2_mutation_status	0.0004223696085129965	0.9836033237840142	0.023851484802276914	0.9999976776816369
SULF1_mutation_status	2.0289318915005747e-05	0.9964060475471477	0.005194317046265822	0.9999976776816369
SUPT6H_mutation_status	0.0004389737529097543	0.9832841846425427	0.02431965642757051	0.9999976776816369
SVEP1_mutation_status	0.0002928142073543899	0.9863474134081507	0.019832209621094565	0.9999976776816369
SVIL_mutation_status	0.0009226326611034465	0.9757680873125097	0.03538979447734057	0.9999976776816369
SYNE1_mutation_status	5.9793090674237475e-05	0.9938303399525693	0.008928509297413517	0.9999976776816369
SYNE2_mutation_status	0.001628216840920486	0.9678131599949082	0.047199538261708175	0.9999976776816369
SYNJ2_mutation_status	1.7772082229058352e-05	0.9966363722086646	0.004860868801361026	0.9999976776816369
SYT10_mutation_status	0.00026228437137074747	0.9870786680507162	0.018763025926145132	0.9999976776816369
SYTL2_mutation_status	3.79137648550614e-07	0.999508709359938	0.0007089567362203924	0.9999976776816369
SZT2_mutation_status	8.639274228464072e-05	0.9925839536064155	0.010738963080832761	0.9999976776816369
TACC2_mutation_status	0.0008675904359147572	0.976501797356899	0.034305395336996815	0.9999976776816369
TAF1L_mutation_status	6.394646490444509e-05	0.9936196617488203	0.009234372992752087	0.9999976776816369
TAOK2_mutation_status	1.8764703960092352e-05	0.996543714878224	0.00499500246252995	0.9999976776816369
TCEB3B_mutation_status	0.0008394250033801773	0.9768862582907006	0.03373750009655087	0.9999976776816369
TCHH_mutation_status	4.387135679225016e-07	0.9994715175585679	0.0007626405362720184	0.9999976776816369
TDRD6_mutation_status	1.1924079578028176e-05	0.9972448095066895	0.003980385543032542	0.9999976776816369
TECTA_mutation_status	0.0013270945495893506	0.9709400445324019	0.042545882792151594	0.9999976776816369
TENM1_mutation_status	0.00033184367647368665	0.985466078321735	0.021121883161253546	0.9999976776816369
TENM2_mutation_status	4.421447384819386e-05	0.9946945882879813	0.007674467320473996	0.9999976776816369
TENM3_mutation_status	1.110974333750101e-05	0.9973405534254746	0.003841881290971301	0.9999976776816369
TENM4_mutation_status	0.0005774972445302694	0.9808277439422948	0.027928306843716246	0.9999976776816369
TEP1_mutation_status	0.00032940753018431375	0.9855195192670001	0.02104364921897866	0.9999976776816369
TET1_mutation_status	1.6169941283577684e-05	0.9967915659809906	0.004636233356181879	0.9999976776816369
TEX15_mutation_status	0.0012892193574761336	0.9713575501354604	0.04192565520807128	0.9999976776816369
TG_mutation_status	0.0020934919331292443	0.9635057706968503	0.05363478764939979	0.9999976776816369
THBS2_mutation_status	3.940991824807549e-05	0.9949911275120792	0.007244433905844323	0.9999976776816369
THSD1_mutation_status	0.0011333838887198234	0.973143677217066	0.03927527127258295	0.9999976776816369
THSD7A_mutation_status	6.136359713820407e-05	0.9937498415867114	0.00904536958246264	0.9999976776816369
THSD7B_mutation_status	4.054300545541892e-05	0.9949196328778361	0.007348101825401473	0.9999976776816369
TIAM1_mutation_status	0.0007200604245182305	0.9785921814359935	0.031220338632431302	0.9999976776816369
TIAM2_mutation_status	0.0002162449884794604	0.9882673143458212	0.017026768746309907	0.9999976776816369
TIE1_mutation_status	0.0024524501826361446	0.9605031306559958	0.05813777868055867	0.9999976776816369
TJP1_mutation_status	1.3678583778517678e-06	0.9990668305126651	0.0013469075359812007	0.9999976776816369
TLL1_mutation_status	0.001405868418990571	0.9700903970051178	0.04380890507781464	0.9999976776816369
TLN2_mutation_status	7.215387483436052e-05	0.993222575813406	0.00981104073881264	0.9999976776816369
TLR4_mutation_status	8.64687871246559e-05	0.9925806905327302	0.010743705881625307	0.9999976776816369
TLR9_mutation_status	0.0011564493106960962	0.9728718822307435	0.039678266284161205	0.9999976776816369
TMEM132D_mutation_status	0.00021737999381081185	0.9882365661874447	0.01707165630362427	0.9999976776816369
TMPRSS15_mutation_status	0.0013330116370995249	0.9708753608075904	0.042641997890208456	0.9999976776816369
TNC_mutation_status	2.8640125833954984e-05	0.9957300238494514	0.006173463087171632	0.9999976776816369
TNKS_mutation_status	3.307117836957789e-05	0.9954115869893384	0.006634914226896903	0.9999976776816369
TNN_mutation_status	0.0001258177559783363	0.9910504350934722	0.012969616075248437	0.9999976776816369
TNRC18_mutation_status	0.00016968809404870687	0.9896066999580657	0.015072827027046393	0.9999976776816369
TNRC6A_mutation_status	0.00011173926914530927	0.9915659749456954	0.01221932791947578	0.9999976776816369
TNR_mutation_status	0.00012008327218345702	0.9912567554380008	0.012669302036755797	0.9999976776816369
TNS1_mutation_status	0.00041106209073302907	0.9838242650525769	0.023527456740830812	0.9999976776816369
TNS3_mutation_status	0.0001842581729857406	0.9891697095232372	0.01571003286846541	0.9999976776816369
