	test_statistic	p	-log2(p)	FDR_corrected_p
FLNA_mutation_status	0.012258721251396425	0.9118390918058228	0.1331488340226291	0.999934250474592
FLNB_mutation_status	0.0028449498623707254	0.9574625467568285	0.06271204092025989	0.999934250474592
FLNC_mutation_status	0.09893301794952018	0.7531138306996277	0.4090601548582279	0.999934250474592
FLRT2_mutation_status	1.4213611002498034	0.2331795025384967	2.100487119752714	0.999934250474592
FLT4_mutation_status	0.13515930917782332	0.7131415432216384	0.48773964593548946	0.999934250474592
FMN2_mutation_status	0.10402823190724345	0.7470481249188633	0.42072691031273113	0.999934250474592
FN1_mutation_status	6.787797941323962	0.009178305692342455	6.767556426758916	0.230477454052155
FRAS1_mutation_status	0.02190907404836129	0.8823292406389112	0.18061099783001408	0.999934250474592
FREM1_mutation_status	0.13074485529258154	0.7176609941884149	0.4786255844049351	0.999934250474592
FREM2_mutation_status	0.8262237332772472	0.36336675371690796	1.4605016688264099	0.999934250474592
FRYL_mutation_status	0.0009607776228012007	0.9752724002605282	0.036122865135451675	0.999934250474592
FRY_mutation_status	5.910551469546761	0.015050459618301423	6.054048644389801	0.3306248480249106
FSIP2_mutation_status	1.3961332343962901e-05	0.9970187219425484	0.004307499190598872	0.999934250474592
FSTL5_mutation_status	0.07636534764583622	0.7822847792999661	0.35423419976799286	0.999934250474592
GABBR2_mutation_status	0.39966929918656036	0.5272600939443104	0.9234132854392717	0.999934250474592
GCN1L1_mutation_status	8.461515082139314	0.0036273957456949267	8.10685013400351	0.11373625290061794
GLI2_mutation_status	0.014798022962906318	0.9031784904397455	0.14691696673196733	0.999934250474592
GLI3_mutation_status	0.0010375458378740182	0.9743038172146701	0.037556376746224224	0.999934250474592
GNAS_mutation_status	11.926987901895851	0.000553265581805958	10.819740201841956	0.04231856239056503
GOLGA3_mutation_status	0.03749992419311106	0.846450750147704	0.24050196602774496	0.999934250474592
GOLGB1_mutation_status	0.003897783348515914	0.9502186291482656	0.07366860365495818	0.999934250474592
GPATCH8_mutation_status	0.007464175674398318	0.9311520550704355	0.10291131895738538	0.999934250474592
GPR112_mutation_status	0.173141254812014	0.6773350320490203	0.5620584804137972	0.999934250474592
GPR158_mutation_status	0.05734869300573031	0.8107366040131739	0.3026948139903417	0.999934250474592
GPR179_mutation_status	13.114039523880507	0.00029309103313282135	11.736363548856348	0.03311928674400881
GPR98_mutation_status	0.6616598525204361	0.41597456384659426	1.265432782228503	0.999934250474592
GREB1_mutation_status	0.02883936776297595	0.8651504579927966	0.20897704176328458	0.999934250474592
GRIA2_mutation_status	0.01489381699206475	0.9028671598683969	0.1474143573441416	0.999934250474592
GRIA4_mutation_status	0.006239754477593679	0.9370388935493884	0.0938191640079139	0.999934250474592
GRID1_mutation_status	0.03817230974076373	0.8450975453024324	0.24281022094579044	0.999934250474592
GRID2_mutation_status	1.4527157392296601	0.22809268861200652	2.132307892306822	0.999934250474592
GRIN2A_mutation_status	0.27663605674135566	0.5989145890152405	0.7395778194026071	0.999934250474592
GRIN2B_mutation_status	0.050270762688279395	0.8225927946192195	0.2817496600690613	0.999934250474592
GRIP1_mutation_status	1.114037750838112	0.29120591232618953	1.779888448151974	0.999934250474592
GRM1_mutation_status	0.3675449594388644	0.5443455261710552	0.8774053944213493	0.999934250474592
GRM2_mutation_status	0.08836806646679211	0.7662621636801322	0.3840900244960511	0.999934250474592
GRM3_mutation_status	0.05251945378917783	0.8187358307811065	0.28853006072544257	0.999934250474592
GRM4_mutation_status	0.13137083168828798	0.7170149265264842	0.4799249422062249	0.999934250474592
GRM5_mutation_status	0.08817184711948055	0.7665142666310436	0.38361545080981674	0.999934250474592
GRM7_mutation_status	0.38916212652898635	0.5327401526513199	0.9084960738946943	0.999934250474592
GRM8_mutation_status	0.13801474843476663	0.7102626518697952	0.4935754695957524	0.999934250474592
GTF3C1_mutation_status	0.19197715210481472	0.661276120416638	0.5966752900595126	0.999934250474592
HCN1_mutation_status	0.5541692007347441	0.4566191472271257	1.1309367381051945	0.999934250474592
HDLBP_mutation_status	0.0018335516700226553	0.9658450277106435	0.050136371343063285	0.999934250474592
HEATR1_mutation_status	0.2551326743045469	0.6134839681445066	0.7049024517010958	0.999934250474592
HECTD1_mutation_status	9.176844027961629	0.0024509629365757368	8.672435616704856	0.09231960394435275
HECTD4_mutation_status	0.10031721926119688	0.7514492901492504	0.4122523444631205	0.999934250474592
HECW1_mutation_status	0.0077192203947421476	0.9299886691019171	0.1047149562258954	0.999934250474592
HELZ2_mutation_status	0.4323239009764583	0.5108508431297553	0.9690259765012789	0.999934250474592
HERC1_mutation_status	0.06487073600520413	0.7989568693617857	0.32381047163070864	0.999934250474592
HERC2_mutation_status	1.2150004886127408	0.27034404432673786	1.887131520656919	0.999934250474592
HIVEP1_mutation_status	0.014813691792207382	0.9031274969424117	0.14699842365704488	0.999934250474592
HIVEP2_mutation_status	0.0009627050667658889	0.9752476172592912	0.036159526449012894	0.999934250474592
HIVEP3_mutation_status	0.005476324191567779	0.9410086423139161	0.0877201220226324	0.999934250474592
HMCN1_mutation_status	1.3987779796156659	0.2369282838432327	2.077477661084733	0.999934250474592
HRNR_mutation_status	0.18225857638182238	0.6694393977271602	0.5789746361350635	0.999934250474592
HSPG2_mutation_status	1.2174501222698302	0.2698616476069793	1.8897081374927602	0.999934250474592
HTR1A_mutation_status	0.00830765671113354	0.9273763056899933	0.10877322832182232	0.999934250474592
HTT_mutation_status	0.09621923326784673	0.7564147620769069	0.4027505759051754	0.999934250474592
HUWE1_mutation_status	0.31378136353481834	0.5753690064022933	0.7974405858609265	0.999934250474592
HYDIN_mutation_status	0.9799204395459649	0.3222184491454395	1.633888994608758	0.999934250474592
IGF1R_mutation_status	0.16841389522495626	0.6815252931849125	0.5531608946796113	0.999934250474592
IGF2R_mutation_status	0.026545819030557062	0.8705744338870337	0.19996044168777521	0.999934250474592
IGSF10_mutation_status	0.05364520525926995	0.8168375640061016	0.2918788817578375	0.999934250474592
IGSF1_mutation_status	0.09627592052997103	0.756345291524103	0.40288308181296945	0.999934250474592
IGSF9B_mutation_status	0.3675354845855812	0.5443507144077107	0.8773916439498868	0.999934250474592
IMPG2_mutation_status	0.0033575013409533516	0.9537932748767463	0.06825148445135167	0.999934250474592
INADL_mutation_status	0.19684727386140116	0.6572777615999561	0.6054249212973862	0.999934250474592
IRS1_mutation_status	0.0002068390827706145	0.9885252986304769	0.016650206584179216	0.999934250474592
IRS4_mutation_status	0.2735000292442335	0.6009935279097225	0.7345786402284785	0.999934250474592
ITGAX_mutation_status	0.3202386947485213	0.5714642334643114	0.8072648883433196	0.999934250474592
ITGB4_mutation_status	0.06564056867721405	0.7977932010028483	0.3259132664250217	0.999934250474592
ITIH5_mutation_status	0.3121857243218911	0.576342024547772	0.7950028757940083	0.999934250474592
ITPR1_mutation_status	0.07424013474047372	0.7852603255747606	0.34875708654522447	0.999934250474592
ITPR2_mutation_status	0.04658714883785694	0.8291120283984462	0.2703610451623961	0.999934250474592
ITPR3_mutation_status	1.2787903386716675e-07	0.9997146750660022	0.00041169560362448244	0.999934250474592
JAKMIP1_mutation_status	0.0947514438581213	0.7582214141037388	0.39930889242127166	0.999934250474592
JARID2_mutation_status	0.15190162964112494	0.6967246766245427	0.5213394332556145	0.999934250474592
JMJD1C_mutation_status	0.13717501105526703	0.7111057431962162	0.49186398674230813	0.999934250474592
KALRN_mutation_status	0.00496427379110757	0.943829444717672	0.08340191484560398	0.999934250474592
KAT6A_mutation_status	0.6346232992800503	0.4256645114040507	1.2322112804445595	0.999934250474592
KCNA1_mutation_status	0.5725919927586602	0.44923076201085266	1.154471372222408	0.999934250474592
KCNA3_mutation_status	0.0007517537460660108	0.978126239586313	0.0319074196159394	0.999934250474592
KCNB2_mutation_status	1.5759096008608138	0.20935086767651892	2.2560051973965995	0.999934250474592
KCND2_mutation_status	0.1977056217765652	0.6565792106936217	0.6069590243916982	0.999934250474592
KCNG1_mutation_status	2.254635892815402	0.13321478529706704	2.908173881164493	0.999934250474592
KCNH1_mutation_status	0.0829152235914705	0.7733849844808276	0.37074134058474456	0.999934250474592
KCNH5_mutation_status	0.3377429340835836	0.5611349494566189	0.8335803231638421	0.999934250474592
KCNH8_mutation_status	0.527641608539923	0.4676000672454482	1.0966529575441666	0.999934250474592
KCNK9_mutation_status	0.0004787862431249596	0.9825427336304232	0.025407939163987925	0.999934250474592
KCNMA1_mutation_status	11.144908608330438	0.0008426262422900116	10.212819532445726	0.04231856239056503
KCNQ3_mutation_status	0.11941473872955617	0.7296701213658701	0.4546837155961624	0.999934250474592
KCNQ5_mutation_status	0.3055369183526147	0.5804319120583241	0.7848012541480275	0.999934250474592
KCNT2_mutation_status	0.42117148177271607	0.5163530757434572	0.9535701950713886	0.999934250474592
KCNU1_mutation_status	8.450904814878465	0.0036486187324313276	8.09843388231981	0.11373625290061794
KDM5B_mutation_status	0.0024256460538100467	0.9607193893557284	0.057812990321353765	0.999934250474592
KIAA0100_mutation_status	0.001024243113046345	0.974469021752716	0.03731177176859283	0.999934250474592
KIAA0947_mutation_status	0.01031104184857453	0.9191191864515099	0.12167614027915209	0.999934250474592
KIAA1109_mutation_status	0.008768210210552732	0.9253961492276346	0.11185699933595171	0.999934250474592
KIAA1217_mutation_status	0.023406457052509322	0.8784048289653741	0.18704210941350366	0.999934250474592
KIAA1429_mutation_status	0.13681271927246016	0.7114703881891212	0.4911243826917912	0.999934250474592
KIAA1462_mutation_status	0.10962056850049466	0.7405765272711631	0.43327927117601917	0.999934250474592
KIAA1549L_mutation_status	1.3051084996066542	0.25328220155444714	1.9811823941942954	0.999934250474592
KIAA1549_mutation_status	0.00021293807147869053	0.9883573643418717	0.01689531770836138	0.999934250474592
KIAA2018_mutation_status	0.012442064067611808	0.911184975849795	0.1341841356438953	0.999934250474592
KIAA2022_mutation_status	0.0074847851652791435	0.9310573084198788	0.10305812363541667	0.999934250474592
KIF16B_mutation_status	0.007180150642399959	0.9324714582256193	0.10086852791792121	0.999934250474592
KIF1B_mutation_status	0.024165298610674246	0.8764650574415221	0.19023151954511658	0.999934250474592
KIF21A_mutation_status	0.005826978031963642	0.9391528634936757	0.09056809413792383	0.999934250474592
KIF21B_mutation_status	0.003934931038293604	0.9499822813687347	0.07402748967519472	0.999934250474592
KIF26B_mutation_status	0.21051868786980246	0.6463611652398793	0.6295875743949767	0.999934250474592
KIF2B_mutation_status	0.07624495858251752	0.7824521389462513	0.3539255869528342	0.999934250474592
KIF6_mutation_status	8.919647054341711	0.002821190281243717	8.469480309788317	0.09803586295551564
KLF3_mutation_status	0.0514283543730643	0.8205962118998974	0.2852556005226791	0.999934250474592
KMT2A_mutation_status	0.7814573858211704	0.3766957897062404	1.4085281863800572	0.999934250474592
KMT2B_mutation_status	3.9223212027253322	0.04764904678079851	4.391408836465746	0.6626882813821824
KMT2C_mutation_status	0.648009163822323	0.42082535591385417	1.248706461195591	0.999934250474592
KMT2D_mutation_status	1.8228416725946737	0.17697539669756746	2.498379285593636	0.999934250474592
KMT2E_mutation_status	0.0006561631023752534	0.979563878711808	0.02978851919305088	0.999934250474592
KRAS_mutation_status	0.1806365358940918	0.6708267814218769	0.5759878081120285	0.999934250474592
KSR2_mutation_status	0.006916344021145865	0.9337206922005491	0.09893703985617171	0.999934250474592
L1CAM_mutation_status	0.35484975877236674	0.5513805549270403	0.858879704951281	0.999934250474592
LAMA1_mutation_status	1.1197510970175024	0.2899720554990775	1.7860142199417333	0.999934250474592
LAMA2_mutation_status	0.12856788864270882	0.7199215465131976	0.4740883975313945	0.999934250474592
LAMA3_mutation_status	0.14909553413433294	0.699401200894915	0.5158078216946683	0.999934250474592
LAMA4_mutation_status	0.2477996537108429	0.6186286879659695	0.6928543571172007	0.999934250474592
LAMA5_mutation_status	0.03632244936867071	0.8488511394774259	0.23641652010497896	0.999934250474592
LAMB2_mutation_status	0.6036601478279161	0.4371849117077893	1.1936844838591847	0.999934250474592
LAMB3_mutation_status	0.1980128017840138	0.6563296591097538	0.6075074658640783	0.999934250474592
LAMC3_mutation_status	0.4649719362727068	0.49530945310617736	1.0135979394525672	0.999934250474592
LCT_mutation_status	0.032084276031004	0.8578428171275879	0.2212147685198503	0.999934250474592
LPA_mutation_status	0.1441589669452955	0.7041809496525591	0.5059818966745884	0.999934250474592
LPHN2_mutation_status	0.008794854411872085	0.9252832162287925	0.11203307292344128	0.999934250474592
LPHN3_mutation_status	4.014499636620081	0.045110607027033685	4.470389490084142	0.6473014087688643
LRBA_mutation_status	0.7782991999943145	0.37766181009711564	1.4048331918853862	0.999934250474592
LRP12_mutation_status	5.213011621287586	0.02241846916798414	5.47916842185261	0.40108675974970937
LRP1B_mutation_status	0.0003442362045972913	0.9851972154628034	0.021515544642532525	0.999934250474592
LRP1_mutation_status	7.70502831251568e-06	0.9977852402450254	0.0031987664738769624	0.999934250474592
LRP2_mutation_status	0.05452661859871332	0.815365906541026	0.2944804612059939	0.999934250474592
LRP4_mutation_status	0.012988940692494958	0.9092623408176946	0.1372314933258908	0.999934250474592
LRP5_mutation_status	11.369587952872404	0.0007465643792053519	10.387445704513818	0.04231856239056503
LRRC4B_mutation_status	0.6795163554302721	0.4097533151300725	1.2871724733176788	0.999934250474592
LRRC7_mutation_status	0.0019066680286224339	0.9651711117428907	0.05114335957507346	0.999934250474592
LRRIQ1_mutation_status	0.01500942732227754	0.9024927763970475	0.14801271025360774	0.999934250474592
LRRK1_mutation_status	0.052649092429572254	0.8185161469206814	0.2889172177693393	0.999934250474592
LRRK2_mutation_status	2.1961377680844483	0.1383570143261183	2.8535323083519613	0.999934250474592
LRRN3_mutation_status	0.09805161963763434	0.7541804143586063	0.40701840990050064	0.999934250474592
LRRTM1_mutation_status	0.604021661374598	0.4370476810964181	1.1941374112053829	0.999934250474592
LTBP1_mutation_status	0.1692723128545274	0.6807593375602474	0.5547832289154279	0.999934250474592
LYST_mutation_status	0.5524658633399778	0.45731189054433996	1.1287496638108545	0.999934250474592
MACF1_mutation_status	0.08809615782743258	0.7666115939404143	0.3834322778161677	0.999934250474592
MAGEC1_mutation_status	0.014363237889602677	0.9046045661539067	0.1446408166375041	0.999934250474592
MAGEE1_mutation_status	0.004954712810271849	0.9438834724786496	0.08331933281510154	0.999934250474592
MAGI1_mutation_status	1.1667667361922032	0.28006658647970833	1.8361582228476814	0.999934250474592
MAGI2_mutation_status	4.255130408841518	0.039131943487099245	4.675509426339693	0.5799225723334053
MALAT1_mutation_status	0.09977118838454625	0.7521043898650959	0.4109951772815218	0.999934250474592
MAP1A_mutation_status	0.2960612908486829	0.5863622392695795	0.7701358955298947	0.999934250474592
MAP1B_mutation_status	0.13672090326205752	0.711562887733582	0.49093682750734974	0.999934250474592
MAP2K7_mutation_status	5.478852704880854	0.019247888181748316	5.699156023284099	0.3806293945386992
MAP2_mutation_status	0.0003733984419128863	0.9845830208383618	0.022415234416253874	0.999934250474592
MAP7D3_mutation_status	0.0035990601486989436	0.9521618729691812	0.07072123408758346	0.999934250474592
MAST4_mutation_status	0.13234048140304094	0.7160175841604903	0.4819330768536537	0.999934250474592
MCF2L_mutation_status	0.11730980234723573	0.7319707419823842	0.45014211200716636	0.999934250474592
MDC1_mutation_status	0.16681225033719121	0.6829605414373792	0.5501258667630257	0.999934250474592
MDN1_mutation_status	0.7808178219393315	0.3768911374336641	1.4077802243500221	0.999934250474592
MED12L_mutation_status	0.007102403817006155	0.9328371841039922	0.10030279750115166	0.999934250474592
MEGF8_mutation_status	0.0002765363010104816	0.9867322854222673	0.019269380908686823	0.999934250474592
MGA_mutation_status	10.568851460891498	0.0011500916094433194	9.764035502426594	0.05472014815456635
MICAL2_mutation_status	0.17310795521553138	0.6773643123885984	0.5619961158738205	0.999934250474592
MICAL3_mutation_status	0.0013751397761155046	0.970418924710018	0.04332040931035954	0.999934250474592
MKI67_mutation_status	0.8624185418148003	0.353062763799192	1.5020034213825881	0.999934250474592
MKRN3_mutation_status	0.021078112318491837	0.8845663637458598	0.17695771109491107	0.999934250474592
MLLT4_mutation_status	0.6647148302757971	0.4149003489757064	1.2691632242159787	0.999934250474592
MMP16_mutation_status	0.2576362226438252	0.6117487719927401	0.7089887946051937	0.999934250474592
MPDZ_mutation_status	0.03845865756193567	0.8445250163297571	0.24378793604028953	0.999934250474592
MROH2B_mutation_status	0.06693582243318304	0.7958516091219133	0.3294286374113282	0.999934250474592
MSR1_mutation_status	0.008379481962948708	0.9270639132525509	0.10925929092979306	0.999934250474592
MTUS1_mutation_status	1.8537916967182175	0.17334304081417962	2.528298176918327	0.999934250474592
MTUS2_mutation_status	0.00957891833541724	0.9220339747448165	0.11710818339456593	0.999934250474592
MUC16_mutation_status	0.8076812790111351	0.368806670426322	1.4390633455627686	0.999934250474592
MUC17_mutation_status	0.010375337559767158	0.9188682756497121	0.12207003608004517	0.999934250474592
MUC2_mutation_status	0.7350047018347936	0.39126576422437565	1.3537792150206027	0.999934250474592
MUC4_mutation_status	0.06353092361376478	0.8009997776680008	0.3201262526994658	0.999934250474592
MUC5B_mutation_status	0.08727739727946034	0.7676673418552457	0.38144682069228275	0.999934250474592
MUC6_mutation_status	0.2200029587921767	0.6390376639297553	0.6460271309085837	0.999934250474592
MXRA5_mutation_status	0.1146200379270216	0.7349443754109547	0.4442930318166502	0.999934250474592
MYCBP2_mutation_status	0.09230631873807202	0.761265371898342	0.39352863986497594	0.999934250474592
MYH10_mutation_status	0.000743853799089537	0.9782414467668227	0.0317375038793959	0.999934250474592
MYH11_mutation_status	0.03500767423801999	0.8515795792953158	0.23178674021529672	0.999934250474592
MYH13_mutation_status	0.04156909312337143	0.8384433673365184	0.25421475465413007	0.999934250474592
MYH2_mutation_status	0.09727854795260737	0.7551202531667374	0.405221682459572	0.999934250474592
MYH3_mutation_status	6.517871134527855	0.010679576493630402	6.549001752735558	0.2540615039537337
MYH4_mutation_status	0.8049193023204276	0.3696266368377723	1.4358593677625726	0.999934250474592
MYH6_mutation_status	1.404796962095126	0.2359220511488955	2.0836178242694636	0.999934250474592
MYH7B_mutation_status	0.04915716816749663	0.8245364073686053	0.27834489768246334	0.999934250474592
MYH7_mutation_status	2.9848352252274726	0.08404784129879514	3.5726454242992123	0.9895863995147577
MYH8_mutation_status	0.1723174210729019	0.6780604014541145	0.560514300881268	0.999934250474592
MYH9_mutation_status	0.010974514854267921	0.9165667913406712	0.12568807934319762	0.999934250474592
MYLK_mutation_status	0.004337704146840375	0.9474882922210359	0.07781997836775692	0.999934250474592
MYO10_mutation_status	0.002683898710735646	0.9586829895474009	0.06087426089115243	0.999934250474592
MYO15A_mutation_status	0.23092277802443426	0.6308404450959365	0.6646529362351598	0.999934250474592
MYO16_mutation_status	0.0736219212913485	0.7861344680447185	0.3471519887790296	0.999934250474592
MYO18B_mutation_status	0.15962014592400153	0.6895064801179149	0.5363639843518064	0.999934250474592
MYO3A_mutation_status	1.1956793458498514	0.2741869510798784	1.8667681819041009	0.999934250474592
MYO5A_mutation_status	0.04153102535256522	0.8385163398354852	0.2540891975975151	0.999934250474592
MYO7B_mutation_status	0.31055452226328983	0.5773401075421103	0.7925066427233683	0.999934250474592
MYOM2_mutation_status	0.27153513382230293	0.6023038457491212	0.7314366242356369	0.999934250474592
MYOM3_mutation_status	0.08929008800687749	0.7650816089620958	0.38631445091819555	0.999934250474592
MYT1L_mutation_status	0.020944294306163912	0.884930813122282	0.1763634300501856	0.999934250474592
NALCN_mutation_status	0.020254325658187973	0.8868290720097023	0.1732720295121523	0.999934250474592
NAV1_mutation_status	0.10766170753141663	0.7428221156466184	0.42891132638471313	0.999934250474592
NAV2_mutation_status	0.14859494482822183	0.6998817115205342	0.5148169851486438	0.999934250474592
NAV3_mutation_status	0.7699894175507521	0.38022032610978407	1.3950924361414299	0.999934250474592
NBAS_mutation_status	0.01075111709615899	0.9174172723422275	0.1243500253921664	0.999934250474592
NBEAL2_mutation_status	0.30659333687909857	0.5797782125603188	0.7864269753924618	0.999934250474592
NBEA_mutation_status	2.59517051685364	0.10718990269064113	3.221759084840183	0.999934250474592
NCAM2_mutation_status	0.0093256907412765	0.9230681865789088	0.11549087192877622	0.999934250474592
NCAN_mutation_status	0.004987850299456479	0.943696440189464	0.08360523388362459	0.999934250474592
NCKAP5_mutation_status	0.1833846504410535	0.6684805169207451	0.5810425817660847	0.999934250474592
NCOA2_mutation_status	0.018549638283028358	0.8916655018159022	0.16542549390888817	0.999934250474592
NCOA6_mutation_status	0.0022689044648649616	0.9620087168167696	0.0558781284893933	0.999934250474592
NCOR1_mutation_status	0.04912835225772637	0.8245870063085583	0.278256367207228	0.999934250474592
NCOR2_mutation_status	0.02586364531312717	0.8722337696050015	0.19721324767061388	0.999934250474592
NEBL_mutation_status	8.290964751249213	0.003984281583823759	7.971464673091793	0.12005968505922261
NEB_mutation_status	0.19173563149551154	0.6614759754376283	0.5962393355813044	0.999934250474592
NF1_mutation_status	3.366543430796357	0.06653321249168437	3.9097814952410506	0.8716815085867055
NFASC_mutation_status	0.0985722825882417	0.7535497245382993	0.40822538070474856	0.999934250474592
NFATC1_mutation_status	0.060857435697793	0.8051458252251437	0.3126779920623041	0.999934250474592
NFATC2_mutation_status	20.17940221307453	7.050807987319579e-06	17.11377997670551	0.0063739304205368994
NID1_mutation_status	0.24958862315278355	0.61736488956763	0.6958046577506664	0.999934250474592
NINL_mutation_status	0.5318405730239081	0.4658340706838173	1.1021119340654748	0.999934250474592
NIN_mutation_status	0.49634840260683183	0.48110901168165765	1.0555642720070852	0.999934250474592
NIPBL_mutation_status	2.799540332570367	0.09429133585765383	3.406730977617291	0.999934250474592
NLGN4X_mutation_status	7.662366628593474e-06	0.99779138015044	0.0031898888281852496	0.999934250474592
NLRP9_mutation_status	0.13902812332336018	0.7092491070409164	0.49563566576905016	0.999934250474592
NOL6_mutation_status	0.012214904467513584	0.9119961495623297	0.13290036152701512	0.999934250474592
NOS1_mutation_status	0.2790390081009761	0.5973317776321871	0.7433956207005019	0.999934250474592
NOTCH1_mutation_status	0.0007421402895851391	0.9782665160417365	0.031700532582282476	0.999934250474592
NOTCH2_mutation_status	9.599858133356792	0.0019459240280934166	9.005328898506272	0.07995978733620221
NOTCH3_mutation_status	0.03299685870699511	0.8558571129879722	0.22455813890420956	0.999934250474592
NOTCH4_mutation_status	0.03818339804686675	0.8450753337301387	0.24284813958192278	0.999934250474592
NPAP1_mutation_status	0.05908249694047301	0.8079520121876762	0.3076584873494153	0.999934250474592
NRG1_mutation_status	0.017203301210825216	0.895647665543057	0.15899678575368179	0.999934250474592
NRG3_mutation_status	0.0027763548320215484	0.957978009080221	0.06193555641552387	0.999934250474592
NRK_mutation_status	7.739368994801356	0.005402967778925817	7.532032206310021	0.15755751200480447
NRXN1_mutation_status	2.0468112124478517	0.15252535986680865	2.7128789603275525	0.999934250474592
NRXN3_mutation_status	0.012119732858416799	0.9123382698071973	0.1323592598724019	0.999934250474592
NSD1_mutation_status	2.6889487141993866	0.10104646177202212	3.3069092894817067	0.999934250474592
NTNG1_mutation_status	0.007623677686512687	0.9304221851640218	0.1040425977704176	0.999934250474592
NUMA1_mutation_status	0.022354789165344353	0.8811471317884644	0.18254515794515264	0.999934250474592
NUP205_mutation_status	0.07420514805237496	0.785309691520063	0.34866639335265753	0.999934250474592
NUP214_mutation_status	0.8730914178029425	0.35010089287661617	1.5141573537521258	0.999934250474592
NUP98_mutation_status	0.09891868537084719	0.7531311327680767	0.40902701070312014	0.999934250474592
OBSCN_mutation_status	0.017295026231560304	0.8953714369431423	0.15944179902445627	0.999934250474592
OBSL1_mutation_status	1.7760414135716283e-05	0.9966374765625061	0.004859270179263535	0.999934250474592
OCA2_mutation_status	0.001517271031781059	0.968928527737366	0.045537844604883235	0.999934250474592
OGDHL_mutation_status	0.0028223115945733884	0.9576319677350305	0.06245678165878476	0.999934250474592
OTOF_mutation_status	0.0584522464211254	0.8089591655234424	0.3058612144616129	0.999934250474592
PAPPA2_mutation_status	0.007188358590949173	0.9324329641575337	0.10092808614564804	0.999934250474592
PAPPA_mutation_status	0.12012354833244893	0.7289005300418195	0.45620614536489645	0.999934250474592
PARD3B_mutation_status	0.022415973732909843	0.880985804107784	0.18280932262964908	0.999934250474592
PAX1_mutation_status	0.6029276753935956	0.43746316050897127	1.1927665645453667	0.999934250474592
PBRM1_mutation_status	14.09871419770049	0.0001734623175790446	12.493090089347492	0.022401419298779472
PCDH10_mutation_status	0.04875558032889275	0.8252429790012027	0.2771091355422294	0.999934250474592
PCDH11X_mutation_status	0.034077109080636665	0.8535428941263942	0.22846443830867613	0.999934250474592
PCDH15_mutation_status	0.5482292430041562	0.4590421284418388	1.1233015323047657	0.999934250474592
PCDH17_mutation_status	2.9535606846946445	0.08568857158462273	3.5447533870429844	0.9895863995147577
PCDH18_mutation_status	0.017484941366299262	0.894801869045032	0.1603598250133718	0.999934250474592
PCDH19_mutation_status	7.306165033015008	0.0068718427775559445	7.185087255554033	0.17983504220368063
PCDH20_mutation_status	0.1242251439158202	0.7244964045179927	0.4649495647972665	0.999934250474592
PCDH7_mutation_status	0.20238328744151413	0.6528039635024245	0.6152782782214379	0.999934250474592
PCDH8_mutation_status	0.06574016302873253	0.7976431877996384	0.3261845693820003	0.999934250474592
PCDH9_mutation_status	0.0011756470467058305	0.972647725227825	0.04001071237895479	0.999934250474592
PCDHA10_mutation_status	0.4025511887023719	0.5257746493460316	0.9274835119737281	0.999934250474592
PCDHA11_mutation_status	7.313842047935562	0.006842547547611661	7.191250730013	0.17983504220368063
PCDHA12_mutation_status	0.5765152551078507	0.4476814804831939	1.1594554562699357	0.999934250474592
PCDHA13_mutation_status	1.5289820707838877	0.2162652820684289	2.2091260126103873	0.999934250474592
PCDHA1_mutation_status	4.965292753478384	0.02586093707952769	5.2730816371519404	0.4101453880682988
PCDHA2_mutation_status	0.015373256559164718	0.9013240342705748	0.14988223347339477	0.999934250474592
PCDHA3_mutation_status	0.035121792275883475	0.8513406799118358	0.23219152600161358	0.999934250474592
PCDHA4_mutation_status	0.28316285651845674	0.5946356225474088	0.7499222022218794	0.999934250474592
PCDHA5_mutation_status	0.18988719033805643	0.6630105245913331	0.5928963231087604	0.999934250474592
PCDHA6_mutation_status	0.000967960053370673	0.9751801747089424	0.03625929844095501	0.999934250474592
PCDHA7_mutation_status	0.07588715198787638	0.782950387149441	0.3530072030558307	0.999934250474592
PCDHA8_mutation_status	0.28361524291758633	0.5943413898287044	0.7506362414142081	0.999934250474592
PCDHA9_mutation_status	0.03496842306056853	0.8516618424487277	0.23164738164633242	0.999934250474592
PCDHB10_mutation_status	0.1510221578624179	0.6975604552448801	0.5196098389456703	0.999934250474592
PCDHB11_mutation_status	0.12621839585538097	0.7223856169661472	0.46915892651236935	0.999934250474592
PCDHB12_mutation_status	0.5716984914714995	0.44958476945251025	1.1533349325658868	0.999934250474592
PCDHB14_mutation_status	0.08205566421954297	0.7745307278680033	0.36860561886360244	0.999934250474592
PCDHB2_mutation_status	0.0610984003495832	0.8047682216108946	0.3133547572259591	0.999934250474592
PCDHB3_mutation_status	0.0066250197899755765	0.9351284420148952	0.09676355883737894	0.999934250474592
PCDHB5_mutation_status	0.10569932799402044	0.7450945433304752	0.4245045974466614	0.999934250474592
PCDHB6_mutation_status	0.021689059803582458	0.882917284484531	0.1796498086032311	0.999934250474592
PCDHB7_mutation_status	0.24492608563909674	0.6206706567464948	0.6881001532005866	0.999934250474592
PCDHB8_mutation_status	0.05292665679817471	0.8180467455652671	0.28974480958303916	0.999934250474592
PCDHGA12_mutation_status	0.0026966146197530275	0.9585853160493712	0.06102125447670775	0.999934250474592
PCDHGA2_mutation_status	0.17806565517015466	0.6730408829586796	0.5712339528298864	0.999934250474592
